latitude,longitude,landslide_id,zone,source
25.427695078779845,91.95004931579305,116,East_Khasi_Hills,GSI_Bhukosh_validated
25.517273430766593,91.8234975401718,117,East_Khasi_Hills,GSI_Bhukosh_validated
25.214457393368285,91.859518759706,118,East_Khasi_Hills,GSI_Bhukosh_validated
25.201931508037358,91.75318544263266,119,East_Khasi_Hills,GSI_Bhukosh_validated
25.478291234842533,91.8333560109886,120,East_Khasi_Hills,GSI_Bhukosh_validated
25.444547700984977,91.95659507395673,121,East_Khasi_Hills,GSI_Bhukosh_validated
25.451967231424543,91.76167520137336,122,East_Khasi_Hills,GSI_Bhukosh_validated
25.4439608709948,91.96201523548356,123,East_Khasi_Hills,GSI_Bhukosh_validated
25.679866176671712,91.78393162013447,124,East_Khasi_Hills,GSI_Bhukosh_validated
25.471074938136766,91.7133017945033,125,East_Khasi_Hills,GSI_Bhukosh_validated
25.2213044754196,91.63319196266437,126,East_Khasi_Hills,GSI_Bhukosh_validated
25.2537977494659,91.99815484845311,127,East_Khasi_Hills,GSI_Bhukosh_validated
25.518062690561365,91.89166229936343,128,East_Khasi_Hills,GSI_Bhukosh_validated
25.57378933685111,91.94199529394798,129,East_Khasi_Hills,GSI_Bhukosh_validated
25.276897652247243,91.73117664290525,130,East_Khasi_Hills,GSI_Bhukosh_validated
25.461917139040473,91.9193831772963,131,East_Khasi_Hills,GSI_Bhukosh_validated
25.523309023999172,91.91640921919074,132,East_Khasi_Hills,GSI_Bhukosh_validated
25.363191782599568,91.97215138476051,133,East_Khasi_Hills,GSI_Bhukosh_validated
25.286939575346373,91.93358260364188,134,East_Khasi_Hills,GSI_Bhukosh_validated
25.266572835556172,91.78142883168321,135,East_Khasi_Hills,GSI_Bhukosh_validated
25.277628457255183,91.9707202535704,136,East_Khasi_Hills,GSI_Bhukosh_validated
25.524077487355402,91.82331764853532,137,East_Khasi_Hills,GSI_Bhukosh_validated
25.401950283781684,91.75155927696122,138,East_Khasi_Hills,GSI_Bhukosh_validated
25.618030111573596,91.88113196198506,139,East_Khasi_Hills,GSI_Bhukosh_validated
25.360301475014307,91.90835873684331,140,East_Khasi_Hills,GSI_Bhukosh_validated
25.49385010216475,91.64613030554278,141,East_Khasi_Hills,GSI_Bhukosh_validated
25.239366125290832,91.87629881521316,142,East_Khasi_Hills,GSI_Bhukosh_validated
25.472370862286475,91.83596783950789,143,East_Khasi_Hills,GSI_Bhukosh_validated
25.36648058220112,91.74818434371097,144,East_Khasi_Hills,GSI_Bhukosh_validated
25.50710007411381,91.65177149922015,145,East_Khasi_Hills,GSI_Bhukosh_validated
25.38907566310147,91.91099769507827,146,East_Khasi_Hills,GSI_Bhukosh_validated
25.27298094228974,91.70650586503885,147,East_Khasi_Hills,GSI_Bhukosh_validated
25.17277291629712,91.70573818419047,148,East_Khasi_Hills,GSI_Bhukosh_validated
25.333022757189944,91.84963229510649,149,East_Khasi_Hills,GSI_Bhukosh_validated
25.43211406161953,91.86106129729546,150,East_Khasi_Hills,GSI_Bhukosh_validated
25.2131391831932,91.67452855703229,151,East_Khasi_Hills,GSI_Bhukosh_validated
25.425977138877677,91.86313854038711,152,East_Khasi_Hills,GSI_Bhukosh_validated
25.457797606959325,91.85909146453785,153,East_Khasi_Hills,GSI_Bhukosh_validated
25.26742138456983,91.49546700355877,154,East_Khasi_Hills,GSI_Bhukosh_validated
25.423058765891827,91.89185577002233,155,East_Khasi_Hills,GSI_Bhukosh_validated
25.4087313077669,91.8653598204687,156,East_Khasi_Hills,GSI_Bhukosh_validated
25.56245768647629,91.85966669641678,157,East_Khasi_Hills,GSI_Bhukosh_validated
25.558070307805234,91.73402111368875,158,East_Khasi_Hills,GSI_Bhukosh_validated
25.25932624401273,91.90888276510218,159,East_Khasi_Hills,GSI_Bhukosh_validated
25.4772552900813,91.90208939378695,160,East_Khasi_Hills,GSI_Bhukosh_validated
25.47706789263683,91.89638123693351,161,East_Khasi_Hills,GSI_Bhukosh_validated
25.477257152945906,91.92971271411518,162,East_Khasi_Hills,GSI_Bhukosh_validated
25.977909723598206,91.87834593821141,163,East_Khasi_Hills,GSI_Bhukosh_validated
25.485633576603973,91.81395069896797,164,East_Khasi_Hills,GSI_Bhukosh_validated
25.570334846027087,91.81797115881395,165,East_Khasi_Hills,GSI_Bhukosh_validated
25.54310026452398,91.8950870094676,166,East_Khasi_Hills,GSI_Bhukosh_validated
25.49770868769587,91.81848628432994,167,East_Khasi_Hills,GSI_Bhukosh_validated
25.352709613303947,91.79307313259844,168,East_Khasi_Hills,GSI_Bhukosh_validated
25.51384538307399,91.91596453415379,169,East_Khasi_Hills,GSI_Bhukosh_validated
25.28407621781936,91.86175341738688,170,East_Khasi_Hills,GSI_Bhukosh_validated
25.327195467825632,91.50235452874105,171,East_Khasi_Hills,GSI_Bhukosh_validated
25.119910221111237,91.58899146513879,172,East_Khasi_Hills,GSI_Bhukosh_validated
25.502939028556174,91.84859686088795,173,East_Khasi_Hills,GSI_Bhukosh_validated
25.15809261932155,91.84428387010064,174,East_Khasi_Hills,GSI_Bhukosh_validated
25.329210220131582,91.68887324579234,175,East_Khasi_Hills,GSI_Bhukosh_validated
25.563342589545105,91.78332749686138,176,East_Khasi_Hills,GSI_Bhukosh_validated
25.409642002864317,91.73341362318013,177,East_Khasi_Hills,GSI_Bhukosh_validated
25.432468788437294,91.73064223431741,178,East_Khasi_Hills,GSI_Bhukosh_validated
25.40683577598557,91.82132196005804,179,East_Khasi_Hills,GSI_Bhukosh_validated
25.302259947859127,91.9734061841842,180,East_Khasi_Hills,GSI_Bhukosh_validated
25.721591613398797,91.71668082866621,181,East_Khasi_Hills,GSI_Bhukosh_validated
25.096228612001358,91.86395119027628,182,East_Khasi_Hills,GSI_Bhukosh_validated
25.427968147215413,91.84377687886757,183,East_Khasi_Hills,GSI_Bhukosh_validated
25.527865000219432,91.9666394967229,184,East_Khasi_Hills,GSI_Bhukosh_validated
25.281121889235095,91.84585507512715,185,East_Khasi_Hills,GSI_Bhukosh_validated
25.475748091847066,91.73784050086002,186,East_Khasi_Hills,GSI_Bhukosh_validated
25.529863279125518,91.99239034104164,187,East_Khasi_Hills,GSI_Bhukosh_validated
25.219955538941633,91.98896518869526,188,East_Khasi_Hills,GSI_Bhukosh_validated
25.349824814623858,91.8535680341029,189,East_Khasi_Hills,GSI_Bhukosh_validated
25.328758203325854,91.94891995333633,190,East_Khasi_Hills,GSI_Bhukosh_validated
25.302000615113943,91.71233296354221,191,East_Khasi_Hills,GSI_Bhukosh_validated
25.46074725664414,91.87226467953356,192,East_Khasi_Hills,GSI_Bhukosh_validated
25.210867406849744,91.82159154692215,193,East_Khasi_Hills,GSI_Bhukosh_validated
25.718323429551894,91.7943484464186,194,East_Khasi_Hills,GSI_Bhukosh_validated
25.55486978908267,91.68873080554548,195,East_Khasi_Hills,GSI_Bhukosh_validated
25.172094505106898,91.66650562397142,196,East_Khasi_Hills,GSI_Bhukosh_validated
25.32736488907006,91.99090149270185,197,East_Khasi_Hills,GSI_Bhukosh_validated
25.59003667237799,91.70793559712557,198,East_Khasi_Hills,GSI_Bhukosh_validated
25.46657291422193,91.58771058881744,199,East_Khasi_Hills,GSI_Bhukosh_validated
25.260960429263285,91.9316526200804,200,East_Khasi_Hills,GSI_Bhukosh_validated
25.39107119659073,91.88549303321945,201,East_Khasi_Hills,GSI_Bhukosh_validated
25.246341853799855,91.95987041715281,202,East_Khasi_Hills,GSI_Bhukosh_validated
25.362114777291026,91.89435479463629,203,East_Khasi_Hills,GSI_Bhukosh_validated
25.644861695589743,91.91713414729931,204,East_Khasi_Hills,GSI_Bhukosh_validated
25.185478793305904,91.92254526421928,205,East_Khasi_Hills,GSI_Bhukosh_validated
25.33399332699545,91.84545816816792,206,East_Khasi_Hills,GSI_Bhukosh_validated
25.419611086592912,91.89145815644184,207,East_Khasi_Hills,GSI_Bhukosh_validated
25.616190993359915,91.94617026533382,208,East_Khasi_Hills,GSI_Bhukosh_validated
25.184620677323082,91.64347474110151,209,East_Khasi_Hills,GSI_Bhukosh_validated
25.57447456282324,91.69777218668415,210,East_Khasi_Hills,GSI_Bhukosh_validated
25.252773702342807,91.92562981571919,211,East_Khasi_Hills,GSI_Bhukosh_validated
25.46931552113949,91.8724024995471,212,East_Khasi_Hills,GSI_Bhukosh_validated
25.42985895433602,91.90276508995981,213,East_Khasi_Hills,GSI_Bhukosh_validated
25.30996746842618,91.95213725580426,214,East_Khasi_Hills,GSI_Bhukosh_validated
25.4104703127485,91.8190360479536,215,East_Khasi_Hills,GSI_Bhukosh_validated
25.342202960470736,91.78325429118966,216,East_Khasi_Hills,GSI_Bhukosh_validated
25.417027601787687,91.92937678826466,217,East_Khasi_Hills,GSI_Bhukosh_validated
25.499319601178154,91.75324408335776,218,East_Khasi_Hills,GSI_Bhukosh_validated
25.6379025224218,91.96123791335718,219,East_Khasi_Hills,GSI_Bhukosh_validated
25.214327675175973,91.64461245936432,220,East_Khasi_Hills,GSI_Bhukosh_validated
25.107186830071623,91.97088962236197,221,East_Khasi_Hills,GSI_Bhukosh_validated
25.37723223574466,91.93840446014708,222,East_Khasi_Hills,GSI_Bhukosh_validated
25.368781662446406,91.62386886530025,223,East_Khasi_Hills,GSI_Bhukosh_validated
25.326049859801174,91.70806345498966,224,East_Khasi_Hills,GSI_Bhukosh_validated
25.311595286458367,91.80627721334565,225,East_Khasi_Hills,GSI_Bhukosh_validated
25.527440314553154,91.90391365753163,226,East_Khasi_Hills,GSI_Bhukosh_validated
25.453552322894755,91.97764885307038,227,East_Khasi_Hills,GSI_Bhukosh_validated
25.296063560710902,91.79113842802698,228,East_Khasi_Hills,GSI_Bhukosh_validated
25.534939981314984,91.92801501467157,229,East_Khasi_Hills,GSI_Bhukosh_validated
25.44609492813149,91.786692560147,230,East_Khasi_Hills,GSI_Bhukosh_validated
25.521929317825844,91.80827232955122,231,East_Khasi_Hills,GSI_Bhukosh_validated
25.49444432628854,91.68900083547277,232,East_Khasi_Hills,GSI_Bhukosh_validated
25.275650748361688,91.76151501308337,233,East_Khasi_Hills,GSI_Bhukosh_validated
25.315972843970453,91.69724730915756,234,East_Khasi_Hills,GSI_Bhukosh_validated
25.51209404076849,91.7536190120534,235,East_Khasi_Hills,GSI_Bhukosh_validated
25.396864760905377,91.75759016667521,236,East_Khasi_Hills,GSI_Bhukosh_validated
25.59164973436826,91.97399768513213,237,East_Khasi_Hills,GSI_Bhukosh_validated
25.311264291674625,91.92772541855423,238,East_Khasi_Hills,GSI_Bhukosh_validated
25.482064607175506,91.77124633297282,239,East_Khasi_Hills,GSI_Bhukosh_validated
25.367347819515917,91.81365432606434,240,East_Khasi_Hills,GSI_Bhukosh_validated
25.564816527798076,91.91830147219682,241,East_Khasi_Hills,GSI_Bhukosh_validated
25.522026445400094,91.88559101504131,242,East_Khasi_Hills,GSI_Bhukosh_validated
25.40315057624491,91.79452353623113,243,East_Khasi_Hills,GSI_Bhukosh_validated
25.502292945694244,91.89475172642547,244,East_Khasi_Hills,GSI_Bhukosh_validated
25.448624952873264,91.80595494133183,245,East_Khasi_Hills,GSI_Bhukosh_validated
25.489273553815536,91.81562998361586,246,East_Khasi_Hills,GSI_Bhukosh_validated
25.277266897514977,91.99486116085833,247,East_Khasi_Hills,GSI_Bhukosh_validated
25.24909739277504,91.99327149433259,248,East_Khasi_Hills,GSI_Bhukosh_validated
25.217871708081837,91.66446629201644,249,East_Khasi_Hills,GSI_Bhukosh_validated
25.573716631025007,91.79092942362628,250,East_Khasi_Hills,GSI_Bhukosh_validated
25.51874940409444,91.86287220466728,251,East_Khasi_Hills,GSI_Bhukosh_validated
25.49361797255782,91.888834985635,252,East_Khasi_Hills,GSI_Bhukosh_validated
25.49425182638964,91.99310081463261,253,East_Khasi_Hills,GSI_Bhukosh_validated
25.39816298407296,91.92665515014,254,East_Khasi_Hills,GSI_Bhukosh_validated
25.265411844277125,91.69969834619349,255,East_Khasi_Hills,GSI_Bhukosh_validated
25.411370683729057,91.9570296776509,256,East_Khasi_Hills,GSI_Bhukosh_validated
25.29842574327318,91.99158786179258,257,East_Khasi_Hills,GSI_Bhukosh_validated
25.54626796001266,91.98396856718966,258,East_Khasi_Hills,GSI_Bhukosh_validated
25.35179212375205,91.96887701188427,259,East_Khasi_Hills,GSI_Bhukosh_validated
25.46193971814134,91.8894751432812,260,East_Khasi_Hills,GSI_Bhukosh_validated
25.3154413170794,91.65085585997261,261,East_Khasi_Hills,GSI_Bhukosh_validated
25.276666940665034,91.9644427328699,262,East_Khasi_Hills,GSI_Bhukosh_validated
25.436553081723787,91.93115315307448,263,East_Khasi_Hills,GSI_Bhukosh_validated
25.43674498566631,91.94073682557931,264,East_Khasi_Hills,GSI_Bhukosh_validated
25.32395852369433,91.70848771362697,265,East_Khasi_Hills,GSI_Bhukosh_validated
25.32934425415725,91.73784151893877,266,East_Khasi_Hills,GSI_Bhukosh_validated
25.1827873487754,91.89406672692151,267,East_Khasi_Hills,GSI_Bhukosh_validated
25.292233366812134,91.90424775641958,268,East_Khasi_Hills,GSI_Bhukosh_validated
25.367982927243222,91.90446342092437,269,East_Khasi_Hills,GSI_Bhukosh_validated
25.621303432542433,91.8225932907674,270,East_Khasi_Hills,GSI_Bhukosh_validated
25.528648943480302,91.91441811654116,271,East_Khasi_Hills,GSI_Bhukosh_validated
25.376009220505484,91.83065870669425,272,East_Khasi_Hills,GSI_Bhukosh_validated
25.397147568814596,91.83482556588515,273,East_Khasi_Hills,GSI_Bhukosh_validated
25.24962059530433,91.85362418147972,274,East_Khasi_Hills,GSI_Bhukosh_validated
25.39722302960114,91.93332006574506,275,East_Khasi_Hills,GSI_Bhukosh_validated
25.35670120416198,91.82818770675048,276,East_Khasi_Hills,GSI_Bhukosh_validated
25.27591535846715,91.76580890466708,277,East_Khasi_Hills,GSI_Bhukosh_validated
25.477901977136174,91.8719692533758,278,East_Khasi_Hills,GSI_Bhukosh_validated
25.629910836950387,91.83404034125888,279,East_Khasi_Hills,GSI_Bhukosh_validated
25.46025675831484,91.92948321647674,280,East_Khasi_Hills,GSI_Bhukosh_validated
25.339816929217122,91.67716594404446,281,East_Khasi_Hills,GSI_Bhukosh_validated
25.43361387227156,91.9400575398804,282,East_Khasi_Hills,GSI_Bhukosh_validated
25.414651414782323,91.91234259839132,283,East_Khasi_Hills,GSI_Bhukosh_validated
25.40367652613884,91.82240673248495,284,East_Khasi_Hills,GSI_Bhukosh_validated
25.54389062391278,91.84557421593405,285,East_Khasi_Hills,GSI_Bhukosh_validated
25.722977368626733,91.8331746217899,286,East_Khasi_Hills,GSI_Bhukosh_validated
25.42750130086075,91.82157099592702,287,East_Khasi_Hills,GSI_Bhukosh_validated
25.72847043998265,91.83697197743562,288,East_Khasi_Hills,GSI_Bhukosh_validated
25.278755257196725,91.85773230867093,289,East_Khasi_Hills,GSI_Bhukosh_validated
25.274041723672884,91.69833242334487,290,East_Khasi_Hills,GSI_Bhukosh_validated
25.310091103183396,91.76220220802738,291,East_Khasi_Hills,GSI_Bhukosh_validated
25.081415641353527,91.7493788849872,292,East_Khasi_Hills,GSI_Bhukosh_validated
25.321136746747886,91.78483036523438,293,East_Khasi_Hills,GSI_Bhukosh_validated
25.286130100766943,91.89479726689198,294,East_Khasi_Hills,GSI_Bhukosh_validated
25.42255906797143,91.93513220988048,295,East_Khasi_Hills,GSI_Bhukosh_validated
25.681425625882383,91.75024689388918,296,East_Khasi_Hills,GSI_Bhukosh_validated
25.31346445165064,91.86790167336618,297,East_Khasi_Hills,GSI_Bhukosh_validated
25.265237799297743,91.89258044355213,298,East_Khasi_Hills,GSI_Bhukosh_validated
25.201965018946904,91.73159169676566,299,East_Khasi_Hills,GSI_Bhukosh_validated
25.67471881487815,91.95736146192762,300,East_Khasi_Hills,GSI_Bhukosh_validated
25.576916018108193,91.92496783123197,301,East_Khasi_Hills,GSI_Bhukosh_validated
25.329623652184292,91.97386768960124,302,East_Khasi_Hills,GSI_Bhukosh_validated
25.143029820636368,91.94337529658618,303,East_Khasi_Hills,GSI_Bhukosh_validated
25.382819023212107,91.80433900236231,304,East_Khasi_Hills,GSI_Bhukosh_validated
25.585672446796018,91.82035045674974,305,East_Khasi_Hills,GSI_Bhukosh_validated
25.160835851180842,91.80652892103629,306,East_Khasi_Hills,GSI_Bhukosh_validated
25.310093746556934,91.81667843212597,307,East_Khasi_Hills,GSI_Bhukosh_validated
25.400786554957726,91.80439193090403,308,East_Khasi_Hills,GSI_Bhukosh_validated
25.493427489852124,91.81438805593758,309,East_Khasi_Hills,GSI_Bhukosh_validated
25.23985693559261,91.77514666403437,310,East_Khasi_Hills,GSI_Bhukosh_validated
25.378643077246803,91.97071233345797,311,East_Khasi_Hills,GSI_Bhukosh_validated
25.418044344756783,91.81716654335786,312,East_Khasi_Hills,GSI_Bhukosh_validated
25.477165825108813,91.99493977266333,313,East_Khasi_Hills,GSI_Bhukosh_validated
25.506742231713332,91.9304384531277,314,East_Khasi_Hills,GSI_Bhukosh_validated
25.23130368622432,91.67263838275042,315,East_Khasi_Hills,GSI_Bhukosh_validated
25.449847101796937,91.80808169642735,316,East_Khasi_Hills,GSI_Bhukosh_validated
25.287727019516517,91.84184476600961,317,East_Khasi_Hills,GSI_Bhukosh_validated
25.63267279632838,91.94287980860874,318,East_Khasi_Hills,GSI_Bhukosh_validated
25.417351195143926,91.95016851849806,319,East_Khasi_Hills,GSI_Bhukosh_validated
25.576894577609572,91.99878164090093,320,East_Khasi_Hills,GSI_Bhukosh_validated
25.7091121887323,91.8734579158759,321,East_Khasi_Hills,GSI_Bhukosh_validated
25.66330112636648,91.78025541331924,322,East_Khasi_Hills,GSI_Bhukosh_validated
25.36265537772814,91.69310211579783,323,East_Khasi_Hills,GSI_Bhukosh_validated
25.54573564264315,91.79036049400872,324,East_Khasi_Hills,GSI_Bhukosh_validated
